condition,target,init_state_index,repeat_index,success,policy_steps,policy_queries,eef_path_length_m,action_total_variation_l2,first_guidance_scale,mean_post_first_guidance_scale,max_post_first_guidance_scale,belief_negative_after_first_chunk,initial_observation_sha256,metadata_path
base,cabinet,39,0,False,220,44,1.2619867369102018,28.39100275089202,0.0,0.0,0.0,nan,636dde302a539ea75724f7bfca79bb017800665828d08ab6f4bc309bd801ac2b,artifacts/black_bowl_steering_formal_100/black_bowl_base_cabinet_init39_repeat0_failure.json
base,cabinet,39,1,False,220,44,1.286522079338087,27.4336524028542,0.0,0.0,0.0,nan,636dde302a539ea75724f7bfca79bb017800665828d08ab6f4bc309bd801ac2b,artifacts/black_bowl_steering_formal_100/black_bowl_base_cabinet_init39_repeat1_failure.json
base,cabinet,3,0,True,124,25,1.2512179571510256,18.139558560999966,0.0,0.0,0.0,nan,f87fb889fd95365968e8d7f986a2e4e58ede93dbe429c628ddf4a12adb5f89fa,artifacts/black_bowl_steering_formal_100/black_bowl_base_cabinet_init3_repeat0_success.json
base,cabinet,3,1,True,108,22,1.1723320773015928,13.491503806278777,0.0,0.0,0.0,nan,f87fb889fd95365968e8d7f986a2e4e58ede93dbe429c628ddf4a12adb5f89fa,artifacts/black_bowl_steering_formal_100/black_bowl_base_cabinet_init3_repeat1_success.json
base,cabinet,40,0,True,206,42,1.775585159139534,60.285358752881216,0.0,0.0,0.0,nan,8fcf52198e78a1610e05b04880a23ba2bde9a0c00e4091384d1446f932351ed0,artifacts/black_bowl_steering_formal_100/black_bowl_base_cabinet_init40_repeat0_success.json
base,cabinet,40,1,False,220,44,1.0258822615381273,16.928511195815986,0.0,0.0,0.0,nan,8fcf52198e78a1610e05b04880a23ba2bde9a0c00e4091384d1446f932351ed0,artifacts/black_bowl_steering_formal_100/black_bowl_base_cabinet_init40_repeat1_failure.json
base,cabinet,41,0,True,116,24,1.2086091538861388,18.667456898416035,0.0,0.0,0.0,nan,eeabac9fdd794244f7687cdb1f25722c6f820e022b7a796a99019b35629befe5,artifacts/black_bowl_steering_formal_100/black_bowl_base_cabinet_init41_repeat0_success.json
base,cabinet,41,1,True,107,22,1.1613909981897934,13.15524540675764,0.0,0.0,0.0,nan,eeabac9fdd794244f7687cdb1f25722c6f820e022b7a796a99019b35629befe5,artifacts/black_bowl_steering_formal_100/black_bowl_base_cabinet_init41_repeat1_success.json
base,cabinet,42,0,True,124,25,1.3055065009412634,18.68040604290648,0.0,0.0,0.0,nan,1e7eed59c7aba1fd3663b911213994325e0ba186a55ceaf2a7c6ac0a746fc722,artifacts/black_bowl_steering_formal_100/black_bowl_base_cabinet_init42_repeat0_success.json
base,cabinet,42,1,True,154,31,1.4841271286085775,28.860340090377754,0.0,0.0,0.0,nan,1e7eed59c7aba1fd3663b911213994325e0ba186a55ceaf2a7c6ac0a746fc722,artifacts/black_bowl_steering_formal_100/black_bowl_base_cabinet_init42_repeat1_success.json
base,cabinet,43,0,False,220,44,1.4222505676084514,38.3030982542181,0.0,0.0,0.0,nan,9c02ae22fc69d4823affc670524f511132ac6be6524d67bd8a2e1efeab158e5d,artifacts/black_bowl_steering_formal_100/black_bowl_base_cabinet_init43_repeat0_failure.json
base,cabinet,43,1,False,220,44,1.278758219692314,26.549551357474474,0.0,0.0,0.0,nan,9c02ae22fc69d4823affc670524f511132ac6be6524d67bd8a2e1efeab158e5d,artifacts/black_bowl_steering_formal_100/black_bowl_base_cabinet_init43_repeat1_failure.json
base,cabinet,44,0,True,110,22,1.2051958203970927,12.711601161244785,0.0,0.0,0.0,nan,a24636289d8aaf54aaa71354354c182e91c45d96af7fc79dc455083312c7ff93,artifacts/black_bowl_steering_formal_100/black_bowl_base_cabinet_init44_repeat0_success.json
base,cabinet,44,1,True,113,23,1.2182495989876692,19.63713193043899,0.0,0.0,0.0,nan,a24636289d8aaf54aaa71354354c182e91c45d96af7fc79dc455083312c7ff93,artifacts/black_bowl_steering_formal_100/black_bowl_base_cabinet_init44_repeat1_success.json
base,cabinet,45,0,True,152,31,1.4664495278964185,27.776876980492744,0.0,0.0,0.0,nan,e05eae9e8e2690511be6c812e2cb1f647e1046cc51e3e8738e024b04e8b1ba9d,artifacts/black_bowl_steering_formal_100/black_bowl_base_cabinet_init45_repeat0_success.json
base,cabinet,45,1,True,123,25,1.2958382748334603,16.592691241944728,0.0,0.0,0.0,nan,e05eae9e8e2690511be6c812e2cb1f647e1046cc51e3e8738e024b04e8b1ba9d,artifacts/black_bowl_steering_formal_100/black_bowl_base_cabinet_init45_repeat1_success.json
base,cabinet,46,0,True,117,24,1.2829177527015312,13.365979083518516,0.0,0.0,0.0,nan,8ad834ab7e277df94356873a06427a51becc71efa131803e145a4b9712c67c59,artifacts/black_bowl_steering_formal_100/black_bowl_base_cabinet_init46_repeat0_success.json
base,cabinet,46,1,True,114,23,1.239318954000771,12.932221941647896,0.0,0.0,0.0,nan,8ad834ab7e277df94356873a06427a51becc71efa131803e145a4b9712c67c59,artifacts/black_bowl_steering_formal_100/black_bowl_base_cabinet_init46_repeat1_success.json
base,cabinet,47,0,True,105,21,1.1262208223536183,15.626140206190437,0.0,0.0,0.0,nan,f46ce1ca09a691e50eadf8340cc8d5fcfb86f6ac9dfe54fc124d6e0e096e6910,artifacts/black_bowl_steering_formal_100/black_bowl_base_cabinet_init47_repeat0_success.json
base,cabinet,47,1,True,109,22,1.1519507145482504,15.67573410302798,0.0,0.0,0.0,nan,f46ce1ca09a691e50eadf8340cc8d5fcfb86f6ac9dfe54fc124d6e0e096e6910,artifacts/black_bowl_steering_formal_100/black_bowl_base_cabinet_init47_repeat1_success.json
base,cabinet,48,0,True,118,24,1.2746782784971882,16.037199231141205,0.0,0.0,0.0,nan,16deff33e6cbe530c720b112dfa8d1bee60403d496d60513f4c1f05b75173612,artifacts/black_bowl_steering_formal_100/black_bowl_base_cabinet_init48_repeat0_success.json
base,cabinet,48,1,True,122,25,1.3036583009868443,14.55704434982234,0.0,0.0,0.0,nan,16deff33e6cbe530c720b112dfa8d1bee60403d496d60513f4c1f05b75173612,artifacts/black_bowl_steering_formal_100/black_bowl_base_cabinet_init48_repeat1_success.json
base,cabinet,49,0,False,220,44,1.1418856837093536,20.658635615335612,0.0,0.0,0.0,nan,64645513e7975e062732fa3f069cd0242f07ce4d5404bb4f24f4b4f2692af270,artifacts/black_bowl_steering_formal_100/black_bowl_base_cabinet_init49_repeat0_failure.json
base,cabinet,49,1,False,220,44,1.081268026431847,18.916881066993028,0.0,0.0,0.0,nan,64645513e7975e062732fa3f069cd0242f07ce4d5404bb4f24f4b4f2692af270,artifacts/black_bowl_steering_formal_100/black_bowl_base_cabinet_init49_repeat1_failure.json
base,cabinet,4,0,True,131,27,1.3358682946219682,16.155525011827585,0.0,0.0,0.0,nan,589fe90ac876389c6c89e2ed10380b2cc5e9dc2e03dcb939eefe4b4ddca0d389,artifacts/black_bowl_steering_formal_100/black_bowl_base_cabinet_init4_repeat0_success.json
base,cabinet,4,1,True,121,25,1.272894762462297,16.16933594991586,0.0,0.0,0.0,nan,589fe90ac876389c6c89e2ed10380b2cc5e9dc2e03dcb939eefe4b4ddca0d389,artifacts/black_bowl_steering_formal_100/black_bowl_base_cabinet_init4_repeat1_success.json
base,cabinet,5,0,True,115,23,1.2524297012203855,14.203066179775377,0.0,0.0,0.0,nan,ab187fb67c29948d0f496950cf9874df13a78e4684fe12eac9adcbdcc674df6e,artifacts/black_bowl_steering_formal_100/black_bowl_base_cabinet_init5_repeat0_success.json
base,cabinet,5,1,True,112,23,1.2186211382298726,14.000374856400928,0.0,0.0,0.0,nan,ab187fb67c29948d0f496950cf9874df13a78e4684fe12eac9adcbdcc674df6e,artifacts/black_bowl_steering_formal_100/black_bowl_base_cabinet_init5_repeat1_success.json
