split,condition,pair_index,episode_id,target_side,instruction,chunk_index,phase,start,stop,executed_steps,progress_pregrasp,progress_full,seed,num_samples,tau_min,tau_max,action_dims,energy_left,energy_right,energy_true,energy_alternative,margin_alternative_minus_true,cartesian_x,cartesian_y,cartesian_z
test,C0_natural_direct,0,00_L0_C1_left,left,pick up the left block,3,pregrasp,48,64,16,0.5,0.42953020134228187,1,8,0.3,0.7,8,0.2619888484477997,0.2338201254606247,0.2619888484477997,0.2338201254606247,-0.028168722987174988,0.48977047204971313,0.1116723045706749,0.3431423306465149
test,C0_natural_direct,0,00_L0_C1_left,left,pick up the left block,3,pregrasp,48,64,16,0.5,0.42953020134228187,2,8,0.3,0.7,8,0.29239898920059204,0.3141983151435852,0.29239898920059204,0.3141983151435852,0.021799325942993164,0.48977047204971313,0.1116723045706749,0.3431423306465149
test,C0_natural_direct,0,00_L0_C1_left,left,pick up the left block,4,pregrasp,64,80,16,0.625,0.5369127516778524,0,8,0.3,0.7,8,0.37787115573883057,0.3932536840438843,0.37787115573883057,0.3932536840438843,0.015382528305053711,0.5364757776260376,0.10176117718219757,0.2940201461315155
test,C0_natural_direct,0,00_L0_C1_left,left,pick up the left block,4,pregrasp,64,80,16,0.625,0.5369127516778524,1,8,0.3,0.7,8,0.24626436829566956,0.24069924652576447,0.24626436829566956,0.24069924652576447,-0.00556512176990509,0.5364757776260376,0.10176117718219757,0.2940201461315155
test,C0_natural_direct,0,00_L0_C1_left,left,pick up the left block,4,pregrasp,64,80,16,0.625,0.5369127516778524,2,8,0.3,0.7,8,0.3024269640445709,0.3072531521320343,0.3024269640445709,0.3072531521320343,0.004826188087463379,0.5364757776260376,0.10176117718219757,0.2940201461315155
test,C0_natural_direct,0,00_L0_C1_left,left,pick up the left block,5,pregrasp,80,96,16,0.75,0.6442953020134228,0,8,0.3,0.7,8,0.3820759654045105,0.40540966391563416,0.3820759654045105,0.40540966391563416,0.023333698511123657,0.5816958546638489,0.07941457629203796,0.2461690902709961
test,C0_natural_direct,0,00_L0_C1_left,left,pick up the left block,5,pregrasp,80,96,16,0.75,0.6442953020134228,1,8,0.3,0.7,8,0.33958864212036133,0.356977641582489,0.33958864212036133,0.356977641582489,0.017388999462127686,0.5816958546638489,0.07941457629203796,0.2461690902709961
test,C0_natural_direct,0,00_L0_C1_left,left,pick up the left block,5,pregrasp,80,96,16,0.75,0.6442953020134228,2,8,0.3,0.7,8,0.25534090399742126,0.267703652381897,0.25534090399742126,0.267703652381897,0.012362748384475708,0.5816958546638489,0.07941457629203796,0.2461690902709961
test,C0_natural_direct,0,00_L0_C1_left,left,pick up the left block,6,pregrasp,96,112,16,0.875,0.7516778523489933,0,8,0.3,0.7,8,0.2322203516960144,0.2508985102176666,0.2322203516960144,0.2508985102176666,0.01867815852165222,0.6253124475479126,0.051184285432100296,0.20051544904708862
test,C0_natural_direct,0,00_L0_C1_left,left,pick up the left block,6,pregrasp,96,112,16,0.875,0.7516778523489933,1,8,0.3,0.7,8,0.248646542429924,0.2735607922077179,0.248646542429924,0.2735607922077179,0.024914249777793884,0.6253124475479126,0.051184285432100296,0.20051544904708862
test,C0_natural_direct,0,00_L0_C1_left,left,pick up the left block,6,pregrasp,96,112,16,0.875,0.7516778523489933,2,8,0.3,0.7,8,0.2794356346130371,0.30233052372932434,0.2794356346130371,0.30233052372932434,0.02289488911628723,0.6253124475479126,0.051184285432100296,0.20051544904708862
test,C0_natural_direct,0,00_L0_C1_left,left,pick up the left block,7,pregrasp,112,128,16,1.0,0.8590604026845637,0,8,0.3,0.7,8,0.29040494561195374,0.2902148962020874,0.29040494561195374,0.2902148962020874,-0.000190049409866333,0.635952353477478,0.04640251398086548,0.19016507267951965
test,C0_natural_direct,0,00_L0_C1_left,left,pick up the left block,7,pregrasp,112,128,16,1.0,0.8590604026845637,1,8,0.3,0.7,8,0.17571187019348145,0.1793983280658722,0.17571187019348145,0.1793983280658722,0.003686457872390747,0.635952353477478,0.04640251398086548,0.19016507267951965
